"WVK_ID","WVK_BEGDAT","BEGAFSTAND","ENDAFSTAND","BEGKM","ENDKM"
600952771,20220601,0,17,52.435,52.452
600952772,20220601,0,1008,51.422,52.435
600952773,20220601,0,212,19.905,19.687
600952774,20220601,0,14,19.919,19.905
600952775,20220601,0,22,85.126,85.104
600952776,20220601,0,12,85.104,85.091
600952777,20220601,0,14,9.751,9.765
600952778,20220601,0,54,9.697,9.751
600952779,20220601,0,21,31.942,31.921
600952780,20220601,0,253,31.921,31.677
600952781,20220601,0,21,.471,.455
600952782,20220601,0,392,.455,.167
600952783,20220601,0,18,31.26,31.242
600952784,20220601,0,338,31.59,31.26
600952785,20220601,0,29,22.743,22.715
600952786,20220601,0,601,22.715,22.114
600952787,20220601,0,22,75.602,75.624
600952788,20220601,0,740,74.893,75.602
600952789,20220601,0,16,9.786,9.806
600952790,20220601,0,81,9.806,9.884
600952791,20220601,0,31,22.415,22.384
600952792,20220601,0,12,22.427,22.415
600952793,20220601,0,14,22.471,22.457
600952794,20220601,0,75,22.546,22.471
600952795,20220601,0,15,6.888,6.874
600952796,20220601,0,177,7.066,6.888
600952797,20220601,0,16,5.045,5.061
600952798,20220601,0,40,5.061,5.101
600952799,20220601,0,106,14.204,14.104
600952800,20220601,0,17,14.227,14.204
600952801,20220601,0,149,1.454,1.304
600952802,20220601,0,17,1.47,1.454
600952803,20220601,0,24,50.856,50.874
600952804,20220601,0,553,50.874,51.422
600952805,20220601,0,99,50.425,50.525
600952806,20220601,0,25,50.525,50.548
600952807,20220601,0,273,50.548,50.837
600952808,20220601,0,24,50.837,50.856
600952809,20220601,0,343,40.164,39.804
600952810,20220601,0,16,39.804,39.787
600952811,20220601,0,15,40.179,40.164
600952812,20220601,0,50,7.113,7.163
600952813,20220601,0,10,7.163,7.173
600952814,20220601,0,79,6.547,6.626
600952815,20220601,0,22,6.626,6.648
600952816,20220601,0,15,15.109,15.094
600952817,20220601,0,438,15.094,14.651
600952818,20220601,0,20,49.787,49.807
600952819,20220601,0,37,49.75,49.787
600952820,20220601,0,31,.421,.451
600952821,20220601,0,23,.058,.081
600952822,20220601,0,336,.081,.421
600952823,20220601,0,13,24.966,24.953
600952824,20220601,0,151,25.121,24.966
600952825,20220601,0,21,3.213,3.191
600952826,20220601,0,210,3.431,3.213
600952827,20220601,0,154,113.423,113.262
600952828,20220601,0,26,113.262,113.236
600952829,20220601,0,158,113.262,113.423
600952830,20220601,0,29,113.233,113.262
600952831,20220601,0,20,15.72,15.706
600952832,20220601,0,21,15.745,15.72
600952833,20220601,0,183,14.182,14.001
600952834,20220601,0,24,14.207,14.182
600952835,20220601,0,26,49.201,49.175
600952836,20220601,0,106,49.305,49.201
600952837,20220601,0,105,49.202,49.305
600952838,20220601,0,26,49.176,49.202
600952839,20220601,0,83,50.164,50.245
600952840,20220601,0,20,50.142,50.164
600952841,20220601,0,23,59.885,59.866
600952842,20220601,0,142,59.866,59.72
600952843,20220601,0,44,101.978,102.023
600952844,20220601,0,21,101.957,101.978
600952845,20220601,0,24,4.174,4.151
600952846,20220601,0,107,4.151,4.043
600952847,20220601,0,92,4.29,4.198
600952848,20220601,0,23,4.198,4.174
600952849,20220601,0,75,19.691,19.772
600952850,20220601,0,11,19.686,19.691
600952851,20220601,0,23,.039,.058
600952852,20220601,0,46,0,.039
600952853,20220601,0,24,16.546,16.521
600952854,20220601,0,65,16.521,16.457
600952855,20220601,0,101,26.206,26.103
600952856,20220601,0,26,26.103,26.074
600952857,20220601,0,27,26.073,26.103
600952858,20220601,0,102,26.103,26.206
600952859,20220601,0,1015,1.559,2.562
600952860,20220601,0,20,1.539,1.559
600952861,20220601,0,25,2.562,2.582
600952862,20220601,0,6,87.955,87.949
600952863,20220601,0,225,87.949,87.723
600952864,20220601,0,5,87.971,87.966
600952865,20220601,0,349,88.32,87.971
600952866,20220601,0,14,11.12,11.106
600952867,20220601,0,312,11.106,10.824
600952868,20220601,0,208,11.377,11.176
600952869,20220601,0,11,11.176,11.165
600952870,20220601,0,259,25.867,25.574
600952871,20220601,0,12,25.574,25.562
600952872,20220601,0,204,27.173,27.379
600952873,20220601,0,15,27.158,27.173
600952874,20220601,0,12,6.362,6.35
600952875,20220601,0,398,6.35,5.942
600952876,20220601,0,360,6.735,6.372
600952877,20220601,0,15,6.372,6.357
600952878,20220601,0,51,5.695,5.746
600952879,20220601,0,27,5.668,5.695
600952880,20220601,0,26,5.642,5.668
600952881,20220601,0,107,5.535,5.642
600952882,20220601,0,4,25.573,25.569
600952883,20220601,0,365,25.569,25.198
600952884,20220601,0,14,3.166,3.154
600952885,20220601,0,141,3.154,3.02
600952886,20220601,0,493,14.881,14.396
600952887,20220601,0,14,14.396,14.382
600952888,20220601,0,15,7.076,7.061
600952889,20220601,0,163,7.244,7.076
600952890,20220601,0,149,1.633,1.486
600952891,20220601,0,16,1.486,1.47
600952892,20220601,0,12,7.156,7.144
600952893,20220601,0,275,7.144,6.869
600952894,20220601,0,21,3.119,3.098
600952895,20220601,0,169,3.278,3.119
600952896,20220601,0,153,5.84,5.686
600952897,20220601,0,19,5.858,5.84
600952898,20220601,0,154,6.029,5.876
600952899,20220601,0,19,5.876,5.858
600952900,20220601,0,533,43.465,42.912
600952901,20220601,0,29,42.912,42.881
600952902,20220601,0,183,14.001,14.184
600952903,20220601,0,25,14.184,14.207
600952904,20220601,0,150,13.189,13.338
600952905,20220601,0,16,13.173,13.189
600952906,20220601,0,15,13.127,13.142
600952907,20220601,0,182,12.946,13.127
600952908,20220601,0,18,.451,.469
600952909,20220601,0,19,1.504,1.524
600952910,20220601,0,1033,.469,1.504
600952911,20220601,0,41,53.419,53.391
600952912,20220601,0,14,53.446,53.419
600952913,20220601,0,17,53.423,53.446
600952914,20220601,0,43,53.386,53.423
600952915,20220601,0,20,50.934,50.915
600952916,20220601,0,265,51.199,50.934
600952917,20220601,0,23,.565,.542
600952918,20220601,0,80,.542,.462
600952919,20220601,0,24,.613,.59
600952920,20220601,0,591,1.203,.613
600952921,20220601,0,14,.47,.484
600952922,20220601,0,252,.944,1.202
600952923,20220601,0,465,.484,.944
600952924,20220601,0,123,19.022,18.903
600952925,20220601,0,29,18.903,18.874
600952926,20220601,0,503,17.537,18.034
600952927,20220601,0,27,18.034,18.061
600952928,20220601,0,24,17.45,17.426
600952929,20220601,0,640,18.089,17.45
600952930,20220601,0,201,55.653,55.448
600952931,20220601,0,23,55.675,55.653
600952932,20220601,0,11,10.361,10.35
600952933,20220601,0,360,10.718,10.361
600952934,20220601,0,18,7.812,7.794
600952935,20220601,0,233,7.794,7.56
600952936,20220601,0,19,7.841,7.822
600952937,20220601,0,221,8.062,7.841
600952938,20220601,0,29,.996,1.023
600952939,20220601,0,13,.985,.996
600952940,20220601,0,12,.997,.985
600952941,20220601,0,26,1.023,.997
600952942,20220601,0,313,19.003,19.317
600952943,20220601,0,19,19.317,19.338
600952944,20220601,0,19,17.498,17.479
600952945,20220601,0,226,17.722,17.498
600952946,20220601,0,116,11.325,11.187
600952947,20220601,0,26,11.351,11.325
600952948,20220601,0,50,13.838,13.792
600952949,20220601,0,12,13.854,13.838
600952950,20220601,0,268,10.745,10.477
600952951,20220601,0,20,10.765,10.745
600952952,20220601,0,22,10.787,10.765
600952953,20220601,0,226,11.013,10.787
600952954,20220601,0,14,1.128,1.114
600952955,20220601,0,81,1.208,1.128
600952956,20220601,0,7,8.847,8.841
600952957,20220601,0,16,8.86,8.847
600952958,20220601,0,276,17.539,17.265
600952959,20220601,0,27,17.265,17.238
600952960,20220601,0,288,31.837,31.558
600952961,20220601,0,13,31.85,31.837
600952962,20220601,0,30,4.853,4.883
600952963,20220601,0,153,4.7,4.853
600952964,20220601,0,26,2.223,2.199
600952965,20220601,0,78,2.303,2.223
600952966,20220601,0,19,3.741,3.722
600952967,20220601,0,140,3.881,3.741
600952968,20220601,0,20,3.722,3.702
600952969,20220601,0,107,3.702,3.595
600952970,20220601,0,165,4.419,4.254
600952971,20220601,0,16,4.435,4.419
600952972,20220601,0,11,4.446,4.435
600952973,20220601,0,151,4.597,4.446
600952974,20220601,0,231,10.349,10.119
600952975,20220601,0,15,10.364,10.349
600952976,20220601,0,18,17.407,17.424
600952977,20220601,0,227,17.177,17.407
600952978,20220601,0,133,17.464,17.596
600952979,20220601,0,17,17.445,17.464
600952980,20220601,0,160,15.772,15.591
600952981,20220601,0,16,15.788,15.772
600952982,20220601,0,17,15.795,15.789
600952983,20220601,0,27,15.814,15.795
600952984,20220601,0,17,1.304,1.287
600952985,20220601,0,82,1.287,1.205
600952986,20220601,0,57,18.009,17.957
600952987,20220601,0,45,18.048,18.009
600952988,20220601,0,20,17.957,17.938
600952989,20220601,0,19,2.602,2.622
600952990,20220601,0,41,2.561,2.602
600952991,20220601,0,23,36.373,36.349
600952992,20220601,0,117,36.349,36.233
600952993,20220601,0,20,36.39,36.368
600952994,20220601,0,94,36.483,36.39
600952995,20220601,0,334,54.135,53.789
600952996,20220601,0,21,54.152,54.135
600952997,20220601,0,311,24.329,23.982
600952998,20220601,0,8,23.982,23.974
600952999,20220601,0,336,24.01,23.631
600953000,20220601,0,13,24.023,24.01
600953001,20220601,0,12,7.085,7.073
600953002,20220601,0,72,7.073,7
600953003,20220601,0,112,20.789,20.656
600953004,20220601,0,24,20.815,20.789
600953005,20220601,0,26,20.835,20.815
600953006,20220601,0,133,20.948,20.835
600953007,20220601,0,10,35.359,35.349
600953008,20220601,0,671,36.045,35.359
600953009,20220601,0,206,3.976,3.772
600953010,20220601,0,13,3.772,3.759
600953011,20220601,0,15,99.487,99.472
600953012,20220601,0,18,99.505,99.487
600953013,20220601,0,18,42.956,42.938
600953014,20220601,0,226,43.183,42.956
600953015,20220601,0,18,6.097,6.115
600953016,20220601,0,286,5.768,6.097
600953017,20220601,0,10,68.014,68.004
600953018,20220601,0,171,68.004,67.835
600953019,20220601,0,203,68.685,68.483
600953020,20220601,0,13,68.483,68.47
600953021,20220601,0,521,4.894,4.371
600953022,20220601,0,20,4.913,4.894
600953023,20220601,0,18,4.953,4.935
600953024,20220601,0,157,5.11,4.953
600953025,20220601,0,14,11.486,11.472
600953026,20220601,0,64,11.551,11.486
600953027,20220601,0,14,16.12,16.104
600953028,20220601,0,98,16.104,16.008
600953029,20220601,0,47,16.217,16.169
600953030,20220601,0,14,16.169,16.155
600953031,20220601,0,27,17.805,17.78
600953032,20220601,0,208,18.026,17.805
600953033,20220601,0,30,17.78,17.753
600953034,20220601,0,223,17.753,17.538
600953035,20220601,0,16,5.764,5.748
600953036,20220601,0,172,5.942,5.764
600953037,20220601,0,14,5.955,5.942
600953038,20220601,0,151,6.108,5.955
600953039,20220601,0,58,7.907,7.849
600953040,20220601,0,11,7.919,7.907
600953041,20220601,0,235,22.371,22.137
600953042,20220601,0,31,22.402,22.371
600953043,20220601,0,28,43.047,43.019
600953044,20220601,0,705,43.767,43.047
600953045,20220601,0,28,43.978,43.95
600953046,20220601,0,530,43.95,43.421
600953047,20220601,0,12,10.017,10.005
600953048,20220601,0,322,10.338,10.017
600953049,20220601,0,21,31.267,31.246
600953050,20220601,0,168,31.434,31.267
600953051,20220601,0,138,44.31,44.173
600953052,20220601,0,21,44.331,44.31
600953053,20220601,0,145,73.507,73.365
600953054,20220601,0,19,73.528,73.507
600953055,20220601,0,159,73.713,73.547
600953056,20220601,0,18,73.547,73.528
600953057,20220601,0,19,73.525,73.545
600953058,20220601,0,161,73.545,73.713
600953059,20220601,0,271,64.292,64.037
600953060,20220601,0,27,64.317,64.292
600953061,20220601,0,9,13.295,13.286
600953062,20220601,0,43,13.286,13.243
600953063,20220601,0,21,43.519,43.501
600953064,20220601,0,27,43.545,43.519
600953065,20220601,0,323,50.901,50.581
600953066,20220601,0,46,50.581,50.535
600953067,20220601,0,17,72.584,72.567
600953068,20220601,0,204,72.799,72.584
600953069,20220601,0,5,105.42,105.415
600953070,20220601,0,416,105.415,105.002
600953071,20220601,0,36,58.247,58.211
600953072,20220601,0,201,58.211,58.004
600953073,20220601,0,18,13.618,13.635
600953074,20220601,0,273,13.635,13.906
600953075,20220601,0,64,13.507,13.569
600953076,20220601,0,19,13.569,13.587
600953077,20220601,0,13,71.335,71.322
600953078,20220601,0,254,71.322,71.073
600953079,20220601,0,15,11.153,11.138
600953080,20220601,0,18,10.966,10.948
600953081,20220601,0,171,11.138,10.966
600953082,20220601,0,15,11.191,11.175
600953083,20220601,0,14,11.262,11.248
600953084,20220601,0,58,11.248,11.191
600953085,20220601,0,130,116.009,115.877
600953086,20220601,0,17,115.877,115.86
600953087,20220601,0,27,76.264,76.236
600953088,20220601,0,71,76.333,76.264
600953089,20220601,0,16,24.73,24.714
600953090,20220601,0,69,24.714,24.645
600953091,20220601,0,58,.31,.252
600953092,20220601,0,16,.252,.236
600953093,20220701,0,24,5.87,5.846
600953094,20220701,0,1154,7.016,5.87
600953095,20220601,0,12,15.992,16.004
600953096,20220601,0,433,16.004,16.42
600953097,20220601,0,13,17.038,17.005
600953098,20220601,0,119,17.005,16.884
600953099,20220601,0,78,1.617,1.691
600953100,20220601,0,10,1.691,1.7
600953101,20220601,0,18,7.846,7.827
600953102,20220601,0,140,7.987,7.846
600953103,20220701,0,375,8.53,8.157
600953104,20220701,0,2,8.532,8.53
600953105,20220601,0,166,7.227,7.061
600953106,20220601,0,20,7.061,7.041
600953107,20220601,0,169,7.745,7.578
600953108,20220601,0,16,7.761,7.745
600953109,20220601,0,15,7.773,7.761
600953110,20220601,0,123,7.889,7.773
600953111,20220601,0,19,11.933,11.951
600953112,20220601,0,1851,11.951,13.802
600953113,20220601,0,19,13.802,13.82
600953114,20220601,0,142,5.408,5.267
600953115,20220601,0,21,5.429,5.408
600953116,20220601,0,35,79.681,79.637
600953117,20220601,0,1076,79.637,78.574
600953118,20220701,0,13,8.157,8.144
600953119,20220701,0,407,8.144,7.739
600953120,20220601,0,251,2.992,2.743
600953121,20220601,0,23,2.743,2.72
600953122,20220601,0,21,13.82,13.84
600953123,20220601,0,653,13.84,14.488
600953124,20220701,0,471,7.733,7.26
600953125,20220701,0,45,7.26,7.215
600953126,20220601,0,14,86.14,86.126
600953127,20220601,0,117,86.252,86.14
600953128,20220601,0,9,86.152,86.143
600953129,20220601,0,21,86.174,86.152
600953130,20220601,0,18,10.001,9.982
600953131,20220601,0,175,10.204,10.001
600953132,20220601,0,18,74.207,74.189
600953133,20220601,0,124,74.325,74.207
600953134,20220601,0,12,18.271,18.259
600953135,20220601,0,296,18.578,18.271
600953136,20220601,0,323,18.252,17.932
600953137,20220601,0,5,18.257,18.252
600953138,20220601,0,235,28.812,28.578
600953139,20220601,0,20,28.832,28.812
600953140,20220601,0,222,125.309,125.08
600953141,20220601,0,6,125.08,125.074
600953142,20220601,0,438,81.179,81.621
600953143,20220601,0,13,81.621,81.635
600953144,20220601,0,15,9.737,9.753
600953145,20220601,0,50,9.687,9.737
600953146,20220601,0,18,12.087,12.106
600953147,20220601,0,98,12.106,12.204
600953148,20220601,0,19,6.486,6.467
600953149,20220601,0,131,6.467,6.336
600953150,20220601,0,280,79.297,79.009
600953151,20220601,0,18,79.315,79.297
600953152,20220601,0,28,9.039,9.068
600953153,20220601,0,695,8.26,9.039
600953154,20220601,0,12,15.993,15.981
600953155,20220601,0,439,15.981,15.538
600953156,20220601,0,194,.232,.038
600953157,20220601,0,16,.038,.023
600953158,20220601,0,24,15.252,15.276
600953159,20220601,0,2077,15.276,17.339
600953160,20220601,0,715,14.499,15.224
600953161,20220601,0,26,15.224,15.252
600953162,20220601,0,134,28.828,28.693
600953163,20220601,0,27,28.693,28.667
600953164,20220601,0,67,.089,.022
600953165,20220601,0,20,.022,.002
600953166,20220601,0,16,9.762,9.747
600953167,20220601,0,223,9.985,9.762
600953168,20220601,0,199,5.578,5.377
600953169,20220601,0,15,5.593,5.578
600953170,20220601,0,20,4.651,4.632
600953171,20220601,0,380,4.632,4.241
600953172,20220601,0,19,10.761,10.744
600953173,20220601,0,4,10.744,10.74
600953174,20220601,0,323,.757,1.057
600953175,20220601,0,33,.726,.757
600953176,20220601,0,236,3.716,3.485
600953177,20220601,0,21,3.736,3.716
600953178,20220601,0,19,3.754,3.736
600953179,20220601,0,217,3.969,3.754
600953180,20220601,0,372,73.318,72.944
600953181,20220601,0,312,73.619,73.318
600953182,20220601,0,16,73.635,73.619
600953183,20220601,0,145,73.78,73.635
600953184,20220601,0,27,79.706,79.681
600953185,20220601,0,10,80.238,80.228
600953186,20220601,0,482,80.228,79.706
600953187,20220601,0,122,.131,.025
600953188,20220601,0,16,.025,.012
600953189,20220601,0,18,17.819,17.837
600953190,20220601,0,426,17.37,17.819
600953191,20220601,0,20,.381,.398
600953192,20220601,0,108,.271,.381
600953193,20220601,0,28,9.068,9.098
600953194,20220601,0,199,9.098,9.3
600953195,20220601,0,31,35.507,35.474
600953196,20220601,0,387,35.894,35.507
600953197,20220701,0,21,41.47,41.449
600953198,20220701,0,150,41.449,41.3
600953199,20220701,0,9,41.3,41.298
600953200,20220701,0,15,41.298,41.271
600953201,20220701,0,174,41.271,41.096
600953202,20220701,0,21,41.096,41.074
600953203,20220701,0,21,42.095,42.09
600953204,20220701,0,132,42.239,42.095
600953205,20220701,0,19,41.94,41.921
600953206,20220701,0,25,42.09,42.065
600953207,20220701,0,124,42.065,41.94
600953208,20220601,0,71,13.82,13.891
600953209,20220601,0,169,13.891,14.06
600953210,20220601,0,139,9.068,9.205
600953211,20220601,0,22,9.205,9.226
600953212,20220601,0,24,49.12,49.1
600953213,20220601,0,228,49.346,49.12
600953214,20220601,0,101,33.412,33.324
600953215,20220601,0,25,33.324,33.302
600953216,20220601,0,84,33.495,33.412
600953217,20220601,0,25,35.475,35.449
600953218,20220601,0,143,35.449,35.307
600953219,20220601,0,106,.479,.59
600953220,20220601,0,131,.59,.718
600953221,20220601,0,17,4.822,4.838
600953222,20220601,0,366,4.838,5.199
600953223,20220601,0,20,5.869,5.888
600953224,20220601,0,685,5.888,6.571
600953225,20220601,0,125,12.929,12.822
600953226,20220601,0,20,12.947,12.929
600953227,20220601,0,18,12.965,12.947
600953228,20220601,0,156,13.123,12.965
600953229,20220601,0,19,8.397,8.378
600953230,20220601,0,113,8.378,8.266
600953231,20220601,0,20,6.531,6.511
600953232,20220601,0,384,6.511,6.095
600953233,20220601,0,338,5.383,5.719
600953234,20220601,0,17,5.719,5.736
600953235,20220601,0,75,5.307,5.383
600953236,20220601,0,17,5.291,5.307
600953237,20220601,0,278,4.495,4.749
600953238,20220601,0,21,4.475,4.495
600953239,20220601,0,27,6.935,6.963
600953240,20220601,0,1043,5.894,6.935
600953241,20220601,0,11,5.736,5.747
600953242,20220601,0,145,5.747,5.894
600953243,20220701,0,23,42.396,42.419
600953244,20220701,0,13,42.383,42.396
600953245,20220601,0,180,113.988,114.15
600953246,20220601,0,21,113.971,113.988
600953247,20220701,0,17,41.491,41.47
600953248,20220701,0,24,41.921,41.897
600953249,20220701,0,393,41.897,41.491
600953250,20220701,0,22,41.074,41.052
600953251,20220701,0,65,41.052,40.991
600953252,20220701,0,21,40.991,40.977
600953253,20220601,0,17,32.589,32.572
600953254,20220601,0,9,32.572,32.562
600953255,20220601,0,26,36.795,36.774
600953256,20220601,0,8,36.808,36.795
600953257,20220601,0,10,19.522,19.533
600953258,20220601,0,251,19.274,19.522
600953259,20220601,0,263,19.547,19.821
600953260,20220601,0,12,19.533,19.547
600953261,20220601,0,324,130.227,129.908
600953262,20220601,0,13,130.24,130.227
600953263,20220601,0,13,130.231,130.218
600953264,20220601,0,390,130.628,130.231
600953265,20220601,0,16,132.819,132.802
600953266,20220601,0,337,132.802,132.463
600953267,20220601,0,15,132.794,132.779
600953268,20220601,0,371,133.186,132.794
600953269,20220601,0,6,93.983,93.977
600953270,20220601,0,282,94.271,93.983
600953271,20220601,0,288,122.743,122.469
600953272,20220601,0,15,122.755,122.743
600953273,20220601,0,14,122.767,122.755
600953274,20220601,0,382,123.162,122.767
600953275,20220601,0,11,127.155,127.144
600953276,20220601,0,247,127.144,126.902
600953277,20220601,0,6,127.175,127.169
600953278,20220601,0,280,127.456,127.175
600953279,20220601,0,17,2.29,2.273
600953280,20220601,0,242,2.273,2.03
600953281,20220601,0,292,2.646,2.354
600953282,20220601,0,18,2.354,2.336
600953283,20220601,0,17,5.261,5.244
600953284,20220601,0,259,5.244,4.985
600953285,20220601,0,19,5.329,5.31
600953286,20220601,0,293,5.623,5.329
600953287,20220701,0,26,39.96,39.934
600953288,20220701,0,9,39.969,39.96
600953289,20220701,0,10,40.481,40.473
600953290,20220701,0,142,40.617,40.481
600953291,20220701,0,10,40.627,40.617
600953292,20220701,0,21,40.977,40.956
600953293,20220701,0,10,40.674,40.662
600953294,20220701,0,273,40.956,40.674
600953295,20220601,0,232,3.631,3.402
600953296,20220601,0,21,3.652,3.631
600953297,20220601,0,300,3.992,3.695
600953298,20220601,0,19,3.695,3.677
600953299,20220601,0,19,3.627,3.646
600953300,20220601,0,230,3.402,3.627
600953301,20220601,0,26,14.224,14.199
600953302,20220601,0,138,14.363,14.224
600953303,20220601,0,19,7.739,7.72
600953304,20220601,0,350,8.088,7.739
600953305,20220601,0,326,8.724,8.397
600953306,20220601,0,16,8.741,8.724
600953307,20220601,0,11,6.963,6.974
600953308,20220601,0,165,6.974,7.134
600953309,20220601,0,23,13.385,13.362
600953310,20220601,0,179,13.362,13.184
600953311,20220601,0,6,71.386,71.38
600953312,20220601,0,339,71.758,71.386
600953313,20220601,0,397,4.877,5.273
600953314,20220601,0,19,5.273,5.292
600953315,20220601,0,21,5.849,5.869
600953316,20220601,0,1377,4.473,5.849
600953317,20220601,0,133,7.36,7.229
600953318,20220601,0,22,7.381,7.36
600953319,20220601,0,318,6.102,5.783
600953320,20220601,0,31,5.783,5.752
600953321,20220601,0,23,9.479,9.461
600953322,20220601,0,76,9.563,9.479
600953323,20220601,0,22,9.226,9.206
600953324,20220601,0,138,9.206,9.068
600953325,20220601,0,268,8.047,8.313
600953326,20220601,0,26,8.022,8.047
600953327,20220601,0,21,4.05,4.03
600953328,20220601,0,202,4.25,4.05
600953329,20220601,0,80,5.266,5.186
600953330,20220601,0,19,5.186,5.167
600953331,20220601,0,20,.543,.564
600953332,20220601,0,200,.564,.764
600953333,20220601,0,20,.523,.543
600953334,20220601,0,238,.271,.523
600953335,20220601,0,24,11.387,11.363
600953336,20220601,0,229,11.363,11.136
600953337,20220601,0,90,5.452,5.363
600953338,20220601,0,25,5.478,5.452
600953339,20220601,0,19,4.964,4.945
600953340,20220601,0,214,4.945,4.73
600953341,20220601,0,150,81.41,81.26
600953342,20220601,0,26,81.434,81.41
600953343,20220601,0,20,5.488,5.468
600953344,20220601,0,144,5.629,5.488
600953345,20220601,0,29,1.595,1.62
600953346,20220601,0,135,1.445,1.595
600953347,20220601,0,218,9.719,9.504
600953348,20220601,0,14,9.732,9.719
600953349,20220601,0,265,84.944,84.68
600953350,20220601,0,37,84.68,84.643
600953351,20220601,0,20,1.234,1.255
600953352,20220601,0,100,1.136,1.234
600953353,20220601,0,27,84.528,84.507
600953354,20220601,0,708,84.507,83.777
600953355,20220601,0,17,82.187,82.173
600953356,20220601,0,736,82.173,81.459
600953357,20220601,0,30,81.459,81.434
600953358,20220601,0,200,81.26,81.061
600953359,20220601,0,23,81.061,81.038
600953360,20220601,0,17,81.038,81.021
600953361,20220601,0,176,81.021,80.844
600953362,20220601,0,17,.718,.734
600953363,20220601,0,98,.734,.83
600953364,20220601,0,19,17.697,17.681
600953365,20220601,0,58,17.745,17.697
600953366,20220601,0,20,30.452,30.472
600953367,20220601,0,291,30.472,30.776
600953368,20220601,0,116,22.133,22.065
600953369,20220601,0,4,22.135,22.133
600953370,20220601,0,16,93.979,93.963
600953371,20220601,0,6,93.963,93.957
600953372,20220601,0,317,68.236,67.949
600953373,20220601,0,250,67.949,67.744
600953374,20220601,0,8,151.749,151.741
600953375,20220601,0,24,151.774,151.749
600953376,20220601,0,274,42.479,42.201
600953377,20220601,0,25,42.201,42.176
600953378,20220601,0,14,17.15,17.164
600953379,20220601,0,160,17.164,17.329
600953380,20220601,0,5,16.051,16.046
600953381,20220601,0,8,16.046,16.038
600953382,20220601,0,15,16.077,16.062
600953383,20220601,0,11,16.062,16.051
600953384,20220601,0,128,16.032,15.904
600953385,20220601,0,6,16.038,16.032
600953386,20220601,0,159,59.983,59.817
600953387,20220601,0,19,59.817,59.798
600953388,20220601,0,23,5.358,5.335
600953389,20220601,0,445,5.8,5.358
600953390,20220601,0,24,46.226,46.203
600953391,20220601,0,301,46.516,46.226
600953392,20220601,0,55,55.679,55.732
600953393,20220601,0,10,55.732,55.741
600953394,20220601,0,12,32.993,32.98
600953395,20220601,0,7,32.98,32.973
600953396,20220601,0,10,18.359,18.349
600953397,20220601,0,123,18.482,18.359
600953398,20220601,0,389,42.377,41.98
600953399,20220601,0,19,41.98,41.962
600953400,20220601,0,8,40.878,40.87
600953401,20220601,0,296,40.87,40.549
600953402,20220601,0,299,130.728,130.446
600953403,20220601,0,12,130.74,130.728
600953404,20220601,0,329,131.092,130.748
600953405,20220601,0,10,130.748,130.738
600953406,20220601,0,17,7.382,7.365
600953407,20220601,0,278,7.365,7.088
600953408,20220601,0,268,7.717,7.449
600953409,20220601,0,19,7.449,7.43
600953410,20220601,0,259,32.853,33.111
600953411,20220601,0,27,33.111,33.136
600953412,20220601,0,247,163.795,163.558
600953413,20220601,0,17,163.812,163.795
600953414,20220601,0,23,163.834,163.812
600953415,20220601,0,374,164.19,163.834
600953416,20220601,0,204,168.509,168.256
600953417,20220601,0,12,168.521,168.509
600953418,20220601,0,210,168.714,168.485
600953419,20220601,0,12,168.485,168.473
600953420,20220601,0,267,12.279,12.014
600953421,20220601,0,18,12.014,11.997
600953422,20220601,0,22,59.021,58.999
600953423,20220601,0,14,58.999,58.986
600953424,20220601,0,87,81.532,81.453
600953425,20220601,0,21,81.453,81.433
600953426,20220601,0,179,82.135,81.96
600953427,20220601,0,25,82.158,82.135
600953428,20220601,0,993,83.145,82.158
600953429,20220601,0,17,83.162,83.145
600953430,20220601,0,18,12.537,12.517
600953431,20220601,0,154,12.69,12.537
600953432,20220601,0,59,15.263,15.208
600953433,20220601,0,21,15.283,15.263
600953434,20220601,0,52,17.425,17.374
600953435,20220601,0,13,17.437,17.425
600953436,20220601,0,15,17.594,17.579
600953437,20220601,0,127,17.579,17.452
600953438,20220601,0,15,17.452,17.437
600953439,20220601,0,15,17.646,17.631
600953440,20220601,0,64,17.711,17.646
600953441,20220601,0,286,21.372,21.092
600953442,20220601,0,27,21.092,21.065
600953443,20220601,0,195,162.633,162.439
600953444,20220601,0,8,162.439,162.431
600953445,20220601,0,308,55.218,54.911
600953446,20220601,0,17,55.235,55.218
600953447,20220601,0,510,24.872,25.382
600953448,20220601,0,24,25.382,25.406
600953449,20220601,0,28,24.844,24.872
600953450,20220601,0,262,24.583,24.844
600953451,20220601,0,381,18.013,17.633
600953452,20220601,0,104,18.119,18.013
600953453,20220601,0,22,38.712,38.69
600953454,20220601,0,479,38.69,38.216
600953455,20220601,0,281,39.036,38.757
600953456,20220601,0,18,38.757,38.739
600953457,20220601,0,254,20.947,21.202
600953458,20220601,0,17,20.93,20.947
600953459,20220601,0,24,19.685,19.709
600953460,20220601,0,282,19.709,19.99
600953461,20220601,0,23,19.662,19.685
600953462,20220601,0,391,19.271,19.662
600953463,20220601,0,150,17.302,17.453
600953464,20220601,0,18,17.285,17.302
600953465,20220601,0,19,102.759,102.778
600953466,20220601,0,220,102.778,102.998
600953467,20220601,0,118,8.383,8.265
600953468,20220601,0,18,8.402,8.383
600953469,20220601,0,120,8.546,8.428
600953470,20220601,0,25,8.428,8.402
