# STN;YYYYMMDD;RH
330;20211015;21
330;20211016;0
330;20211017;0
330;20211018;0
330;20211019;30
330;20211020;128
330;20211021;135
330;20211022;17
330;20211023;0
330;20211024;0
330;20211025;12
330;20211026;1
330;20211027;0
330;20211028;0
330;20211029;8
330;20211030;89
330;20211031;106
330;20211101;4
330;20211102;36
330;20211103;46
330;20211104;160
330;20211105;7
330;20211106;9
330;20211107;14
330;20211108;0
330;20211109;1
330;20211110;0
330;20211111;5
330;20211112;4
330;20211113;88
330;20211114;2
330;20211115;0
330;20211116;0
330;20211117;13
330;20211118;0
330;20211119;0
330;20211120;-1
330;20211121;49
330;20211122;0
330;20211123;-1
330;20211124;0
330;20211125;109
330;20211126;172
330;20211127;77
330;20211128;99
330;20211129;21
330;20211130;57
330;20211201;35
330;20211202;59
330;20211203;2
330;20211204;163
330;20211205;101
330;20211206;71
330;20211207;66
330;20211208;17
330;20211209;16
330;20211210;106
330;20211211;12
330;20211212;28
330;20211213;0
330;20211214;1
330;20211215;0
330;20211216;0
330;20211217;0
330;20211218;0
330;20211219;7
330;20211220;0
330;20211221;0
330;20211222;0
330;20211223;33
330;20211224;43
330;20211225;5
330;20211226;2
330;20211227;33
330;20211228;110
330;20211229;39
330;20211230;0
330;20211231;0
330;20220101;4
330;20220102;19
330;20220103;0
330;20220104;4
330;20220105;25
330;20220106;7
330;20220107;13
330;20220108;184
330;20220109;0
330;20220110;0
330;20220111;13
330;20220112;5
330;20220113;0
330;20220114;0
330;20220115;0
330;20220116;1
330;20220117;0
330;20220118;0
330;20220119;12
330;20220120;6
330;20220121;6
330;20220122;0
330;20220123;0
330;20220124;0
330;20220125;0
330;20220126;0
330;20220127;21
330;20220128;0
330;20220129;1
330;20220130;4
330;20220131;52
330;20220201;18
330;20220202;-1
330;20220203;16
330;20220204;56
330;20220205;45
330;20220206;130
330;20220207;1
330;20220208;0
330;20220209;-1
330;20220210;29
330;20220211;3
330;20220212;0
330;20220213;0
330;20220214;12
330;20220215;72
330;20220216;59
330;20220217;34
330;20220218;17
330;20220219;90
330;20220220;177
330;20220221;6
330;20220222;11
330;20220223;0
330;20220224;46
330;20220225;-1
330;20220226;0
330;20220227;0
330;20220228;0
330;20220301;36
330;20220302;0
330;20220303;0
330;20220304;0
330;20220305;0
330;20220306;0
330;20220307;0
330;20220308;0
330;20220309;0
330;20220310;0
330;20220311;1
330;20220312;3
330;20220313;0
330;20220314;12
330;20220315;0
330;20220316;0
330;20220317;13
330;20220318;0
330;20220319;0
330;20220320;1
330;20220321;0
330;20220322;0
330;20220323;0
330;20220324;0
330;20220325;0
330;20220326;0
330;20220327;0
330;20220328;0
330;20220329;0
330;20220330;26
330;20220331;119
330;20220401;55
330;20220402;0
330;20220403;13
330;20220404;65
330;20220405;25
330;20220406;5
330;20220407;95
330;20220408;-1
330;20220409;8
330;20220410;0
330;20220411;0
330;20220412;0
330;20220413;0
330;20220414;0
330;20220415;0
330;20220416;0
330;20220417;0
330;20220418;0
330;20220419;0
330;20220420;0
330;20220421;0
330;20220422;0
330;20220423;0
330;20220424;0
330;20220425;22
330;20220426;1
330;20220427;0
330;20220428;0
330;20220429;0
330;20220430;0
330;20220501;0
330;20220502;0
330;20220503;0
330;20220504;0
330;20220505;0
330;20220506;0
330;20220507;0
330;20220508;0
330;20220509;0
330;20220510;0
330;20220511;33
330;20220512;0
330;20220513;0
330;20220514;0
330;20220515;0
330;20220516;4
330;20220517;3
330;20220518;0
330;20220519;15
330;20220520;119
330;20220521;0
330;20220522;0
330;20220523;69
330;20220524;18
330;20220525;0
330;20220526;0
330;20220527;0
330;20220528;0
330;20220529;19
330;20220530;0
330;20220531;33
330;20220601;6
330;20220602;0
330;20220603;0
330;20220604;-1
330;20220605;176
330;20220606;29
330;20220607;0
330;20220608;89
330;20220609;32
330;20220610;3
330;20220611;0
330;20220612;0
330;20220613;0
330;20220614;0
330;20220615;0
330;20220616;0
330;20220617;0
330;20220618;0
330;20220619;14
330;20220620;0
330;20220621;0
330;20220622;0
330;20220623;0
330;20220624;58
330;20220625;56
330;20220626;0
330;20220627;44
330;20220628;0
330;20220629;0
330;20220630;96
330;20220701;17
330;20220702;0
330;20220703;0
330;20220704;0
330;20220705;0
330;20220706;0
330;20220707;6
330;20220708;0
330;20220709;0
330;20220710;0
330;20220711;0
330;20220712;2
330;20220713;0
330;20220714;0
330;20220715;0
330;20220716;0
330;20220717;0
330;20220718;0
330;20220719;0
330;20220720;0
330;20220721;49
330;20220722;0
330;20220723;0
330;20220724;0
330;20220725;-1
330;20220726;0
330;20220727;0
330;20220728;0
330;20220729;0
330;20220730;0
330;20220731;6
330;20220801;2
330;20220802;0
330;20220803;0
330;20220804;0
330;20220805;0
330;20220806;0
330;20220807;0
330;20220808;0
330;20220809;0
330;20220810;0
330;20220811;0
330;20220812;0
330;20220813;0
330;20220814;0
330;20220815;22
330;20220816;0
330;20220817;335
330;20220818;12
330;20220819;17
330;20220820;0
330;20220821;1
330;20220822;0
330;20220823;0
330;20220824;0
330;20220825;0
330;20220826;0
330;20220827;0
330;20220828;0
330;20220829;0
330;20220830;0
330;20220831;0
330;20220901;0
330;20220902;0
330;20220903;0
330;20220904;0
330;20220905;110
330;20220906;266
330;20220907;21
330;20220908;13
330;20220909;94
330;20220910;69
330;20220911;0
330;20220912;0
330;20220913;4
330;20220914;3
330;20220915;5
330;20220916;75
330;20220917;107
330;20220918;113
330;20220919;24
330;20220920;13
330;20220921;0
330;20220922;0
330;20220923;63
330;20220924;39
330;20220925;25
330;20220926;239
330;20220927;241
330;20220928;72
330;20220929;9
330;20220930;132
330;20221001;26
330;20221002;0
330;20221003;0
330;20221004;0
330;20221005;14
330;20221006;0
330;20221007;15
330;20221008;2
330;20221009;0
330;20221010;3
330;20221011;0
330;20221012;1
330;20221013;127
330;20221014;36
330;20221015;17
330;20221016;39
330;20221017;44
330;20221018;0
330;20221019;0
330;20221020;6
330;20221021;0
330;20221022;0
330;20221023;36
330;20221024;20
330;20221025;7
330;20221026;0
330;20221027;2
330;20221028;0
330;20221029;0
330;20221030;0
330;20221031;5
330;20221101;39
330;20221102;38
330;20221103;52
330;20221104;83
330;20221105;13
330;20221106;186
330;20221107;25
330;20221108;38
330;20221109;15
330;20221110;0
330;20221111;0
330;20221112;0
330;20221113;0
330;20221114;0
330;20221115;43
330;20221116;96
330;20221117;254
330;20221118;110
330;20221119;15
330;20221120;64
330;20221121;41
330;20221122;10
330;20221123;47
330;20221124;36
330;20221125;27
330;20221126;0
330;20221127;131
330;20221128;16
330;20221129;-1
330;20221130;0
330;20221201;0
330;20221202;0
330;20221203;0
330;20221204;0
330;20221205;0
330;20221206;8
330;20221207;57
330;20221208;114
330;20221209;0
330;20221210;5
330;20221211;0
330;20221212;0
330;20221213;0
330;20221214;6
330;20221215;5
330;20221216;0
330;20221217;0
330;20221218;47
330;20221219;56
330;20221220;23
330;20221221;16
330;20221222;45
330;20221223;82
330;20221224;0
330;20221225;64
330;20221226;11
330;20221227;9
330;20221228;44
330;20221229;15
330;20221230;54
330;20221231;183
330;20230101;48
330;20230102;33
330;20230103;39
330;20230104;70
330;20230105;6
330;20230106;14
330;20230107;12
330;20230108;5
330;20230109;28
330;20230110;67
330;20230111;19
330;20230112;255
330;20230113;2
330;20230114;173
330;20230115;2
330;20230116;215
330;20230117;2
330;20230118;2
330;20230119;90
330;20230120;51
330;20230121;0
330;20230122;0
330;20230123;0
330;20230124;0
330;20230125;19
330;20230126;5
330;20230127;0
330;20230128;0
330;20230129;0
330;20230130;0
330;20230131;-1
330;20230201;3
330;20230202;17
330;20230203;8
330;20230204;10
330;20230205;15
330;20230206;0
330;20230207;0
330;20230208;0
330;20230209;0
330;20230210;0
330;20230211;0
330;20230212;0
330;20230213;0
330;20230214;0
330;20230215;0
330;20230216;28
330;20230217;0
330;20230218;20
330;20230219;4
330;20230220;0
330;20230221;0
330;20230222;2
330;20230223;1
330;20230224;22
330;20230225;8
330;20230226;0
330;20230227;0
330;20230228;4
330;20230301;0
330;20230302;0
330;20230303;0
330;20230304;3
330;20230305;11
330;20230306;49
330;20230307;75
330;20230308;51
330;20230309;154
330;20230310;175
330;20230311;0
330;20230312;42
330;20230313;18
330;20230314;75
330;20230315;5
330;20230316;16
330;20230317;0
330;20230318;32
330;20230319;0
330;20230320;67
330;20230321;15
330;20230322;49
330;20230323;84
330;20230324;3
330;20230325;5
330;20230326;48
330;20230327;2
330;20230328;6
330;20230329;0
330;20230330;9
330;20230331;131
330;20230401;21
330;20230402;0
330;20230403;0
330;20230404;0
330;20230405;0
330;20230406;110
330;20230407;0
330;20230408;0
330;20230409;0
330;20230410;88
330;20230411;23
330;20230412;63
330;20230413;13
330;20230414;-1
330;20230415;0
330;20230416;0
330;20230417;0
330;20230418;0
330;20230419;0
330;20230420;5
330;20230421;16
330;20230422;3
330;20230423;320
330;20230424;90
330;20230425;8
330;20230426;0
330;20230427;0
330;20230428;19
330;20230429;0
330;20230430;0
330;20230501;7
330;20230502;0
330;20230503;0
330;20230504;33
330;20230505;-1
330;20230506;0
330;20230507;0
330;20230508;0
330;20230509;130
330;20230510;1
330;20230511;1
330;20230512;57
330;20230513;0
330;20230514;0
330;20230515;0
330;20230516;0
330;20230517;0
330;20230518;0
330;20230519;0
330;20230520;0
330;20230521;0
330;20230522;0
330;20230523;0
330;20230524;0
330;20230525;0
330;20230526;0
330;20230527;0
330;20230528;0
330;20230529;0
330;20230530;0
330;20230531;0
330;20230601;0
330;20230602;0
330;20230603;0
330;20230604;0
330;20230605;0
330;20230606;0
330;20230607;0
330;20230608;0
330;20230609;0
330;20230610;0
330;20230611;0
330;20230612;0
330;20230613;0
330;20230614;0
330;20230615;0
330;20230616;0
330;20230617;0
330;20230618;0
330;20230619;1
330;20230620;141
330;20230621;0
330;20230622;0
330;20230623;0
330;20230624;0
330;20230625;0
330;20230626;0
330;20230627;0
330;20230628;0
330;20230629;0
330;20230630;16
330;20230701;108
330;20230702;0
330;20230703;88
330;20230704;104
330;20230705;113
330;20230706;0
330;20230707;0
330;20230708;0
330;20230709;-1
330;20230710;0
330;20230711;5
330;20230712;4
330;20230713;0
330;20230714;0
330;20230715;22
330;20230716;5
330;20230717;2
330;20230718;0
330;20230719;7
330;20230720;0
330;20230721;19
330;20230722;44
330;20230723;13
330;20230724;0
330;20230725;0
330;20230726;4
330;20230727;139
330;20230728;-1
330;20230729;3
330;20230730;97
330;20230731;170
330;20230801;2
330;20230802;178
330;20230803;76
330;20230804;21
330;20230805;131
330;20230806;69
330;20230807;4
330;20230808;15
330;20230809;0
330;20230810;0
330;20230811;0
330;20230812;44
330;20230813;0
330;20230814;0
330;20230815;2
330;20230816;0
330;20230817;0
330;20230818;0
330;20230819;0
330;20230820;0
330;20230821;0
330;20230822;0
330;20230823;0
330;20230824;11
330;20230825;97
330;20230826;36
330;20230827;39
330;20230828;10
330;20230829;5
330;20230830;75
330;20230831;-1
330;20230901;26
330;20230902;0
330;20230903;0
330;20230904;0
330;20230905;0
330;20230906;0
330;20230907;0
330;20230908;0
330;20230909;0
330;20230910;0
330;20230911;4
330;20230912;0
330;20230913;-1
330;20230914;0
330;20230915;0
330;20230916;15
330;20230917;1
330;20230918;57
330;20230919;28
330;20230920;1
330;20230921;277
330;20230922;147
330;20230923;91
330;20230924;0
330;20230925;0
330;20230926;0
330;20230927;0
330;20230928;0
330;20230929;14
330;20230930;0
330;20231001;0
330;20231002;0
330;20231003;18
330;20231004;4
330;20231005;0
330;20231006;0
330;20231007;0
330;20231008;0
330;20231009;0
330;20231010;0
330;20231011;5
330;20231012;384
330;20231013;164
330;20231014;3
330;20231015;68
330;20231016;17
330;20231017;0
330;20231018;154
330;20231019;34
330;20231020;118
330;20231021;121
330;20231022;21
330;20231023;53
330;20231024;51
330;20231025;26
330;20231026;0
330;20231027;139
330;20231028;72
330;20231029;109
330;20231030;48
330;20231031;142
330;20231101;38
331;20201101;     
331;20201102;     
331;20201103;     
331;20201104;     
331;20201105;     
331;20201106;     
331;20201107;     
331;20201108;     
331;20201109;     
331;20201110;     
331;20201111;     
331;20201112;     
331;20201113;     
331;20201114;     
331;20201115;     
331;20201116;     
331;20201117;     
331;20201118;     
331;20201119;     
331;20201120;     
331;20201121;     
331;20201122;     
331;20201123;     
331;20201124;     
331;20201125;     
331;20201126;     
331;20201127;     
331;20201128;     
331;20201129;     
331;20201130;     
331;20201201;     
331;20201202;     
331;20201203;     
331;20201204;     
331;20201205;     
331;20201206;     
331;20201207;     
331;20201208;     
331;20201209;     
331;20201210;     
331;20201211;     
331;20201212;     
331;20201213;     
331;20201214;     
331;20201215;     
331;20201216;     
331;20201217;     
331;20201218;     
331;20201219;     
331;20201220;     
331;20201221;     
331;20201222;     
331;20201223;     
331;20201224;     
331;20201225;     
331;20201226;     
331;20201227;     
331;20201228;     
331;20201229;     
331;20201230;     
331;20201231;     
331;20210101;     
331;20210102;     
331;20210103;     
331;20210104;     
331;20210105;     
331;20210106;     
331;20210107;     
331;20210108;     
331;20210109;     
331;20210110;     
331;20210111;     
331;20210112;     
331;20210113;     
331;20210114;     
331;20210115;     
331;20210116;     
331;20210117;     
331;20210118;     
331;20210119;     
331;20210120;     
331;20210121;     
331;20210122;     
331;20210123;     
331;20210124;     
331;20210125;     
331;20210126;     
331;20210127;     
331;20210128;     
331;20210129;     
331;20210130;     
331;20210131;     
331;20210201;     
331;20210202;     
331;20210203;     
331;20210204;     
331;20210205;     
331;20210206;     
331;20210207;     
331;20210208;     
331;20210209;     
331;20210210;     
331;20210211;     
331;20210212;     
331;20210213;     
331;20210214;     
331;20210215;     
331;20210216;     
331;20210217;     
331;20210218;     
331;20210219;     
331;20210220;     
331;20210221;     
331;20210222;     
331;20210223;     
331;20210224;     
331;20210225;     
331;20210226;     
331;20210227;     
331;20210228;     
331;20210301;     
331;20210302;     
331;20210303;     
331;20210304;     
331;20210305;     
331;20210306;     
331;20210307;     
331;20210308;     
331;20210309;     
331;20210310;     
331;20210311;     
331;20210312;     
331;20210313;     
331;20210314;     
331;20210315;     
331;20210316;     
331;20210317;     
331;20210318;     
331;20210319;     
331;20210320;     
331;20210321;     
331;20210322;     
331;20210323;     
331;20210324;     
331;20210325;     
331;20210326;     
331;20210327;     
331;20210328;     
331;20210329;     
331;20210330;     
331;20210331;     
331;20210401;     
331;20210402;     
331;20210403;     
331;20210404;     
331;20210405;     
331;20210406;     
331;20210407;     
331;20210408;     
331;20210409;     
331;20210410;     
331;20210411;     
331;20210412;     
331;20210413;     
331;20210414;     
331;20210415;     
331;20210416;     
331;20210417;     
331;20210418;     
331;20210419;     
331;20210420;     
331;20210421;     
331;20210422;     
331;20210423;     
331;20210424;     
331;20210425;     
331;20210426;     
331;20210427;     
331;20210428;     
331;20210429;     
331;20210430;     
331;20210501;     
331;20210502;     
331;20210503;     
331;20210504;     
331;20210505;     
331;20210506;     
331;20210507;     
331;20210508;     
331;20210509;     
331;20210510;     
331;20210511;     
331;20210512;     
331;20210513;     
331;20210514;     
331;20210515;     
331;20210516;     
331;20210517;     
331;20210518;     
331;20210519;     
331;20210520;     
331;20210521;     
331;20210522;     
331;20210523;     
331;20210524;     
331;20210525;     
331;20210526;     
331;20210527;     
331;20210528;     
331;20210529;     
331;20210530;     
331;20210531;     
331;20210601;     
331;20210602;     
331;20210603;     
331;20210604;     
331;20210605;     
331;20210606;     
331;20210607;     
331;20210608;     
331;20210609;     
331;20210610;     
331;20210611;     
331;20210612;     
331;20210613;     
331;20210614;     
331;20210615;     
331;20210616;     
331;20210617;     
331;20210618;     
331;20210619;     
331;20210620;     
331;20210621;     
331;20210622;     
331;20210623;     
331;20210624;     
331;20210625;     
331;20210626;     
331;20210627;     
331;20210628;     
331;20210629;     
331;20210630;     
331;20210701;     
331;20210702;     
331;20210703;     
331;20210704;     
331;20210705;     
331;20210706;     
331;20210707;     
331;20210708;     
331;20210709;     
331;20210710;     
331;20210711;     
331;20210712;     
331;20210713;     
331;20210714;     
331;20210715;     
331;20210716;     
331;20210717;     
331;20210718;     
331;20210719;     
331;20210720;     
331;20210721;     
331;20210722;     
331;20210723;     
331;20210724;     
331;20210725;     
331;20210726;     
331;20210727;     
331;20210728;     
331;20210729;     
331;20210730;     
331;20210731;     
331;20210801;     
331;20210802;     
331;20210803;     
331;20210804;     
331;20210805;     
331;20210806;     
331;20210807;     
331;20210808;     
331;20210809;     
331;20210810;     
331;20210811;     
331;20210812;     
331;20210813;     
331;20210814;     
331;20210815;     
331;20210816;     
331;20210817;     
331;20210818;     
331;20210819;     
331;20210820;     
331;20210821;     
331;20210822;     
331;20210823;     
331;20210824;     
331;20210825;     
331;20210826;     
331;20210827;     
331;20210828;     
331;20210829;     
331;20210830;     
331;20210831;     
331;20210901;     
331;20210902;     
331;20210903;     
331;20210904;     
331;20210905;     
331;20210906;     
331;20210907;     
331;20210908;     
331;20210909;     
331;20210910;     
331;20210911;     
331;20210912;     
331;20210913;     
331;20210914;     
331;20210915;     
331;20210916;     
331;20210917;     
331;20210918;     
331;20210919;     
331;20210920;     
331;20210921;     
331;20210922;     
331;20210923;     
331;20210924;     
331;20210925;     
331;20210926;     
331;20210927;     
331;20210928;     
331;20210929;     
331;20210930;     
331;20211001;     
331;20211002;     
331;20211003;     
331;20211004;     
331;20211005;     
331;20211006;     
331;20211007;     
331;20211008;     
331;20211009;     
331;20211010;     
331;20211011;     
331;20211012;     
331;20211013;     
331;20211014;     
331;20211015;     
331;20211016;     
331;20211017;     
331;20211018;     
331;20211019;     
331;20211020;     
331;20211021;     
331;20211022;     
331;20211023;     
331;20211024;     
331;20211025;     
331;20211026;     
331;20211027;     
331;20211028;     
331;20211029;     
331;20211030;     
331;20211031;     
331;20211101;     
331;20211102;     
331;20211103;     
331;20211104;     
331;20211105;     
331;20211106;     
331;20211107;     
331;20211108;     
331;20211109;     
331;20211110;     
331;20211111;     
331;20211112;     
331;20211113;     
331;20211114;     
331;20211115;     
331;20211116;     
331;20211117;     
331;20211118;     
331;20211119;     
331;20211120;     
331;20211121;     
331;20211122;     
331;20211123;     
331;20211124;     
331;20211125;     
331;20211126;     
331;20211127;     
331;20211128;     
331;20211129;     
331;20211130;     
331;20211201;     
331;20211202;     
331;20211203;     
331;20211204;     
331;20211205;     
331;20211206;     
331;20211207;     
331;20211208;     
331;20211209;     
331;20211210;     
331;20211211;     
331;20211212;     
331;20211213;     
331;20211214;     
331;20211215;     
331;20211216;     
331;20211217;     
331;20211218;     
331;20211219;     
331;20211220;     
331;20211221;     
331;20211222;     
331;20211223;     
331;20211224;     
331;20211225;     
331;20211226;     
331;20211227;     
331;20211228;     
331;20211229;     
331;20211230;     
331;20211231;     
331;20220101;     
331;20220102;     
331;20220103;     
331;20220104;     
331;20220105;     
331;20220106;     
331;20220107;     
331;20220108;     
331;20220109;     
331;20220110;     
331;20220111;     
331;20220112;     
331;20220113;     
331;20220114;     
331;20220115;     
331;20220116;     
331;20220117;     
331;20220118;     
331;20220119;     
331;20220120;     
331;20220121;     
331;20220122;     
331;20220123;     
331;20220124;     
331;20220125;     
331;20220126;     
331;20220127;     
331;20220128;     
331;20220129;     
331;20220130;     
331;20220131;     
331;20220201;     
331;20220202;     
331;20220203;     
331;20220204;     
331;20220205;     
331;20220206;     
331;20220207;     
331;20220208;     
331;20220209;     
331;20220210;     
331;20220211;     
331;20220212;     
331;20220213;     
331;20220214;     
331;20220215;     
331;20220216;     
331;20220217;     
331;20220218;     
331;20220219;     
331;20220220;     
331;20220221;     
331;20220222;     
331;20220223;     
331;20220224;     
331;20220225;     
331;20220226;     
331;20220227;     
331;20220228;     
331;20220301;     
331;20220302;     
331;20220303;     
331;20220304;     
331;20220305;     
331;20220306;     
331;20220307;     
331;20220308;     
331;20220309;     
331;20220310;     
331;20220311;     
331;20220312;     
331;20220313;     
331;20220314;     
331;20220315;     
331;20220316;     
331;20220317;     
331;20220318;     
331;20220319;     
331;20220320;     
331;20220321;     
331;20220322;     
331;20220323;     
331;20220324;     
331;20220325;     
331;20220326;     
331;20220327;     
331;20220328;     
331;20220329;     
331;20220330;     
331;20220331;     
331;20220401;     
331;20220402;     
331;20220403;     
331;20220404;     
331;20220405;     
331;20220406;     
331;20220407;     
331;20220408;     
331;20220409;     
331;20220410;     
331;20220411;     
331;20220412;     
331;20220413;     
331;20220414;     
331;20220415;     
331;20220416;     
331;20220417;     
331;20220418;     
331;20220419;     
331;20220420;     
331;20220421;     
331;20220422;     
331;20220423;     
331;20220424;     
331;20220425;     
331;20220426;     
331;20220427;     
331;20220428;     
331;20220429;     
331;20220430;     
331;20220501;     
331;20220502;     
331;20220503;     
331;20220504;     
331;20220505;     
331;20220506;     
331;20220507;     
331;20220508;     
331;20220509;     
331;20220510;     
331;20220511;     
331;20220512;     
331;20220513;     
331;20220514;     
331;20220515;     
331;20220516;     
331;20220517;     
331;20220518;     
331;20220519;     
331;20220520;     
331;20220521;     
331;20220522;     
331;20220523;     
331;20220524;     
331;20220525;     
331;20220526;     
331;20220527;     
331;20220528;     
331;20220529;     
331;20220530;     
331;20220531;     
331;20220601;     
331;20220602;     
331;20220603;     
331;20220604;     
331;20220605;     
331;20220606;     
331;20220607;     
331;20220608;     
331;20220609;     
331;20220610;     
331;20220611;     
331;20220612;     
331;20220613;     
331;20220614;     
331;20220615;     
331;20220616;     
331;20220617;     
331;20220618;     
331;20220619;     
331;20220620;     
331;20220621;     
331;20220622;     
331;20220623;     
331;20220624;     
331;20220625;     
331;20220626;     
331;20220627;     
331;20220628;     
331;20220629;     
331;20220630;     
331;20220701;     
331;20220702;     
331;20220703;     
331;20220704;     
331;20220705;     
331;20220706;     
331;20220707;     
331;20220708;     
331;20220709;     
331;20220710;     
331;20220711;     
331;20220712;     
331;20220713;     
331;20220714;     
331;20220715;     
331;20220716;     
331;20220717;     
331;20220718;     
331;20220719;     
331;20220720;     
331;20220721;     
331;20220722;     
331;20220723;     
331;20220724;     
331;20220725;     
331;20220726;     
331;20220727;     
331;20220728;     
331;20220729;     
331;20220730;     
331;20220731;     
331;20220801;     
331;20220802;     
331;20220803;     
331;20220804;     
331;20220805;     
331;20220806;     
331;20220807;     
331;20220808;     
331;20220809;     
331;20220810;     
331;20220811;     
331;20220812;     
331;20220813;     
331;20220814;     
331;20220815;     
331;20220816;     
331;20220817;     
331;20220818;     
331;20220819;     
331;20220820;     
331;20220821;     
331;20220822;     
331;20220823;     
331;20220824;     
331;20220825;     
331;20220826;     
331;20220827;     
331;20220828;     
331;20220829;     
331;20220830;     
331;20220831;     
331;20220901;     
331;20220902;     
331;20220903;     
331;20220904;     
331;20220905;     
331;20220906;     
331;20220907;     
331;20220908;     
331;20220909;     
331;20220910;     
331;20220911;     
331;20220912;     
331;20220913;     
331;20220914;     
331;20220915;     
331;20220916;     
331;20220917;     
331;20220918;     
331;20220919;     
331;20220920;     
331;20220921;     
331;20220922;     
331;20220923;     
331;20220924;     
331;20220925;     
331;20220926;     
331;20220927;     
331;20220928;     
331;20220929;     
331;20220930;     
331;20221001;     
331;20221002;     
331;20221003;     
331;20221004;     
331;20221005;     
331;20221006;     
331;20221007;     
331;20221008;     
331;20221009;     
331;20221010;     
331;20221011;     
331;20221012;     
331;20221013;     
331;20221014;     
331;20221015;     
331;20221016;     
331;20221017;     
331;20221018;     
331;20221019;     
331;20221020;     
331;20221021;     
331;20221022;     
331;20221023;     
331;20221024;     
331;20221025;     
331;20221026;     
331;20221027;     
331;20221028;     
331;20221029;     
331;20221030;     
331;20221031;     
331;20221101;     
331;20221102;     
331;20221103;     
331;20221104;     
331;20221105;     
331;20221106;     
331;20221107;     
331;20221108;     
331;20221109;     
331;20221110;     
331;20221111;     
331;20221112;     
331;20221113;     
331;20221114;     
331;20221115;     
331;20221116;     
331;20221117;     
331;20221118;     
331;20221119;     
331;20221120;     
331;20221121;     
331;20221122;     
331;20221123;     
331;20221124;     
331;20221125;     
331;20221126;     
331;20221127;     
331;20221128;     
331;20221129;     
331;20221130;     
331;20221201;     
331;20221202;     
331;20221203;     
331;20221204;     
331;20221205;     
331;20221206;     
331;20221207;     
331;20221208;     
331;20221209;     
331;20221210;     
331;20221211;     
331;20221212;     
331;20221213;     
331;20221214;     
331;20221215;     
331;20221216;     
331;20221217;     
331;20221218;     
331;20221219;     
331;20221220;     
331;20221221;     
331;20221222;     
331;20221223;     
331;20221224;     
331;20221225;     
331;20221226;     
331;20221227;     
331;20221228;     
331;20221229;     
331;20221230;     
331;20221231;     
331;20230101;     
331;20230102;     
331;20230103;     
331;20230104;     
331;20230105;     
331;20230106;     
331;20230107;     
331;20230108;     
331;20230109;     
331;20230110;     
331;20230111;     
331;20230112;     
331;20230113;     
331;20230114;     
331;20230115;     
331;20230116;     
331;20230117;     
331;20230118;     
331;20230119;     
331;20230120;     
331;20230121;     
331;20230122;     
331;20230123;     
331;20230124;     
331;20230125;     
331;20230126;     
331;20230127;     
331;20230128;     
331;20230129;     
331;20230130;     
331;20230131;     
331;20230201;     
331;20230202;     
331;20230203;     
331;20230204;     
331;20230205;     
331;20230206;     
331;20230207;     
331;20230208;     
331;20230209;     
331;20230210;     
331;20230211;     
331;20230212;     
331;20230213;     
331;20230214;     
331;20230215;     
331;20230216;     
331;20230217;     
331;20230218;     
331;20230219;     
331;20230220;     
331;20230221;     
331;20230222;     
331;20230223;     
331;20230224;     
331;20230225;     
331;20230226;     
331;20230227;     
331;20230228;     
331;20230301;     
331;20230302;     
331;20230303;     
331;20230304;     
331;20230305;     
331;20230306;     
331;20230307;     
331;20230308;     
331;20230309;     
331;20230310;     
331;20230311;     
331;20230312;     
331;20230313;     
331;20230314;     
331;20230315;     
331;20230316;     
331;20230317;     
331;20230318;     
331;20230319;     
331;20230320;     
331;20230321;     
331;20230322;     
331;20230323;     
331;20230324;     
331;20230325;     
331;20230326;     
331;20230327;     
331;20230328;     
331;20230329;     
331;20230330;     
331;20230331;     
331;20230401;     
331;20230402;     
331;20230403;     
331;20230404;     
331;20230405;     
331;20230406;     
331;20230407;     
331;20230408;     
331;20230409;     
331;20230410;     
331;20230411;     
331;20230412;     
331;20230413;     
331;20230414;     
331;20230415;     
331;20230416;     
331;20230417;     
331;20230418;     
331;20230419;     
331;20230420;     
331;20230421;     
331;20230422;     
331;20230423;     
331;20230424;     
331;20230425;     
331;20230426;     
331;20230427;     
331;20230428;     
331;20230429;     
331;20230430;     
331;20230501;     
331;20230502;     
331;20230503;     
331;20230504;     
331;20230505;     
331;20230506;     
331;20230507;     
331;20230508;     
331;20230509;     
331;20230510;     
331;20230511;     
331;20230512;     
331;20230513;     
331;20230514;     
331;20230515;     
331;20230516;     
331;20230517;     
331;20230518;     
331;20230519;     
331;20230520;     
331;20230521;     
331;20230522;     
331;20230523;     
331;20230524;     
331;20230525;     
331;20230526;     
331;20230527;     
331;20230528;     
331;20230529;     
331;20230530;     
331;20230531;     
331;20230601;     
331;20230602;     
331;20230603;     
331;20230604;     
331;20230605;     
331;20230606;     
331;20230607;     
331;20230608;     
331;20230609;     
331;20230610;     
331;20230611;     
331;20230612;     
331;20230613;     
331;20230614;     
331;20230615;     
331;20230616;     
331;20230617;     
331;20230618;     
331;20230619;     
331;20230620;     
331;20230621;     
331;20230622;     
331;20230623;     
331;20230624;     
331;20230625;     
331;20230626;     
331;20230627;     
331;20230628;     
331;20230629;     
331;20230630;     
331;20230701;     
331;20230702;     
331;20230703;     
331;20230704;     
331;20230705;     
331;20230706;     
331;20230707;     
331;20230708;     
331;20230709;     
331;20230710;     
331;20230711;     
331;20230712;     
331;20230713;     
331;20230714;     
331;20230715;     
331;20230716;     
331;20230717;     
331;20230718;     
331;20230719;     
331;20230720;     
331;20230721;     
331;20230722;     
331;20230723;     
331;20230724;     
331;20230725;     
331;20230726;     
